Age,Training_Hours_Per_Week,Performance_Score,Gender,Calories_Required,Height,Weight,Training_Complexity_Range
42,6,4,Male,2360,157,69,Low
23,19,8,Male,1950,164,99,Low
27,26,7,Male,2833,183,55,Medium
42,17,7,Female,2586,188,74,High
40,29,5,Male,2721,150,89,Low
27,6,9,Male,2801,188,65,Medium
25,19,8,Male,1877,183,61,High
19,23,2,Female,1784,161,69,Medium
43,9,4,Female,3218,179,74,Low
22,6,3,Female,2631,183,79,Medium
44,30,6,Male,3135,160,78,High
42,18,7,Male,2135,182,97,High
23,17,4,Female,2524,180,66,High
24,7,10,Male,2181,175,94,High
18,27,6,Female,2948,180,99,High
28,15,7,Female,1992,158,52,Low
24,8,5,Male,2557,154,56,Medium
44,21,6,Male,3148,185,60,Medium
38,11,3,Male,1612,178,74,High
41,30,6,Female,1621,150,55,High
41,5,10,Female,3193,185,64,Low
36,8,6,Male,2046,189,96,Medium
30,27,3,Male,2322,159,78,Medium
23,10,8,Male,2951,151,69,High
35,23,4,Male,2475,169,98,Medium
30,22,5,Female,3240,174,92,Low
39,30,2,Female,2563,170,54,Low
23,17,3,Male,3309,161,76,High
27,28,3,Female,2425,169,81,Medium
18,11,2,Female,2293,173,60,High
22,24,3,Male,2896,182,97,Medium
36,30,7,Male,2603,173,95,Medium
19,25,10,Male,1988,181,97,Medium
33,19,4,Male,2560,179,84,Medium
44,16,8,Male,2957,172,88,Medium
25,25,6,Male,3194,168,89,Low
33,20,9,Male,2177,166,83,Low
39,14,2,Female,1772,185,52,High
19,8,7,Male,1538,181,88,Low
20,16,4,Male,3039,171,54,Low
45,21,8,Female,3211,169,67,High
44,7,9,Female,3093,185,73,High
33,8,4,Female,2899,175,90,Medium
44,14,4,Male,1748,184,91,Low
36,25,5,Female,2639,154,72,Medium
33,12,9,Male,1559,171,94,High
30,8,4,Female,1981,186,94,Low
37,25,3,Male,3019,183,92,High
37,17,4,Female,2481,166,75,Low
27,29,1,Male,2637,185,100,Low
35,7,4,Male,2702,166,94,High
29,16,6,Female,2320,158,98,Low
42,12,8,Male,2272,157,55,Low
20,17,8,Female,2145,161,85,Low
35,6,2,Female,2246,171,76,Medium
19,27,7,Female,3453,189,90,High
37,26,9,Female,1627,176,51,Low
33,29,6,Male,2979,167,76,Medium
32,9,1,Female,2200,177,87,Low
29,30,4,Male,3255,159,96,Medium
18,23,4,Female,2164,189,68,Medium
18,27,3,Female,2594,188,52,High
24,19,9,Male,3200,186,74,Low
30,14,5,Female,1894,163,77,Low
22,13,10,Female,2460,163,87,Medium
35,13,8,Female,3086,180,62,High
37,10,2,Female,1539,176,87,High
35,11,6,Male,2402,185,92,Low
26,19,7,Female,1989,168,90,Low
20,7,8,Male,1717,151,55,Medium
41,29,7,Female,3061,180,95,Medium
28,15,7,Female,2266,179,86,Medium
44,25,6,Male,2153,181,74,Medium
19,22,5,Female,2442,160,67,High
18,25,5,Female,2421,158,66,Low
36,27,4,Female,2268,173,81,Medium
42,8,4,Male,3139,150,63,Medium
44,27,5,Female,3020,178,84,Medium
38,24,9,Female,3185,176,95,High
27,23,7,Male,3315,172,66,Low
28,16,1,Male,3294,150,69,High
38,6,4,Male,3345,172,81,Low
26,14,5,Male,1986,152,68,High
42,9,6,Male,2223,153,66,Medium
41,10,2,Female,2991,165,51,Medium
28,10,9,Female,2080,180,86,Low
37,17,9,Female,2163,180,69,Low
20,20,1,Male,2919,174,55,Medium
27,18,6,Male,2009,166,73,Low
45,9,3,Female,2534,159,70,High
43,14,5,Female,1963,160,67,Low
20,20,8,Male,1895,167,98,Low
33,22,2,Female,1949,154,61,Medium
19,9,4,Male,3138,172,63,High
26,15,4,Female,2355,187,91,Medium
27,14,1,Male,2874,178,80,High
26,17,9,Female,2769,183,53,Low
22,21,4,Female,3343,185,60,Low
32,9,3,Male,3451,187,52,Medium
45,11,5,Male,2233,188,86,High
44,30,4,Male,3430,184,85,Medium
23,13,3,Male,2393,153,76,Medium
35,9,8,Female,1574,182,52,Low
38,27,1,Female,1885,174,82,Medium
40,22,8,Male,1546,185,77,Low
41,18,3,Male,2684,165,83,High
25,9,4,Female,1944,153,60,Low
19,26,5,Male,1986,153,53,Low
30,15,9,Female,3074,173,55,Low
40,27,5,Female,2758,157,74,High
43,9,7,Male,2854,164,80,Medium
29,9,4,Male,3359,175,85,High
38,6,10,Male,3486,174,75,Medium
29,16,4,Female,2489,169,53,Medium
30,29,6,Male,2405,176,51,Medium
44,20,1,Male,1510,159,51,High
40,30,5,Female,3146,172,60,Medium
33,12,2,Female,2870,176,64,Low
35,28,10,Male,2622,152,73,High
19,21,5,Female,2537,178,58,Medium
32,21,2,Female,1724,162,88,High
19,20,6,Male,2756,190,85,Medium
32,12,3,Male,3407,180,92,High
37,28,4,Female,1515,170,93,Low
33,30,9,Female,2887,190,97,High
34,15,8,Male,1760,155,94,Medium
40,27,10,Male,2975,153,83,Low
44,18,6,Male,2130,151,86,High
33,6,1,Male,2381,180,76,Medium
36,23,5,Female,2341,157,94,Medium
43,7,3,Female,1777,162,52,Medium
31,18,3,Female,2144,161,95,Medium
32,27,5,Female,2254,175,84,Medium
29,28,9,Male,3038,160,89,High
38,24,7,Female,1551,164,68,High
32,7,4,Male,2854,187,69,Medium
45,12,6,Male,3292,178,80,High
27,11,3,Female,2216,169,59,Medium
30,21,5,Male,1934,151,79,Medium
21,14,2,Female,2784,171,54,Medium
37,30,2,Male,1689,154,97,High
20,11,9,Female,1785,181,60,Medium
22,24,7,Male,3463,185,85,High
35,6,3,Male,2185,186,97,Medium
41,13,2,Male,2748,177,85,High
23,29,4,Female,3063,151,99,Low
21,30,5,Male,2669,189,53,Low
23,7,8,Male,2390,188,88,Low
28,21,5,Female,2559,166,68,High
25,10,7,Female,2797,180,57,Low
23,18,5,Female,2720,168,62,Medium
45,6,8,Male,2354,169,64,Medium
20,20,6,Female,2699,166,82,Medium
20,15,6,Male,3497,170,68,High
36,26,8,Female,1747,151,55,Medium
38,29,1,Female,2055,158,97,High
21,7,7,Male,1876,160,56,Low
43,26,5,Female,2185,185,52,Low
43,18,6,Female,3368,188,60,Medium
20,21,2,Female,3221,164,91,High
25,7,1,Male,3396,189,65,High
37,12,5,Female,2437,152,92,High
34,21,3,Female,2323,166,52,Medium
44,26,7,Male,2964,176,54,Medium
38,24,2,Male,2419,173,69,High
27,9,1,Male,1754,172,55,High
37,7,4,Male,2696,165,90,High
20,15,4,Female,1641,184,71,High
42,21,2,Male,2001,179,100,High
39,12,3,Female,2697,172,76,High
43,24,6,Male,3339,185,88,Medium
43,30,9,Male,3251,163,87,Medium
41,24,1,Female,2821,163,84,Medium
29,24,9,Male,1511,158,97,Low
38,8,3,Male,1927,176,67,Medium
44,29,7,Female,2395,174,79,High
21,11,8,Female,1921,150,93,Medium
35,6,2,Male,1871,177,66,High
24,14,8,Female,2353,183,65,Medium
25,25,6,Female,1659,181,68,High
45,18,3,Female,3314,178,73,High
35,5,3,Male,3345,170,93,High
31,12,6,Female,2427,173,50,High
31,6,8,Female,2936,160,61,High
30,12,3,Female,1991,177,52,Low
27,14,5,Female,3266,178,52,Low
45,27,8,Male,2183,169,60,Low
45,22,2,Male,1784,153,85,Low
22,18,4,Male,2431,160,87,Medium
20,18,4,Male,2096,190,86,Medium
25,21,1,Male,2580,157,57,High
32,26,6,Female,2841,164,88,Medium
30,21,6,Male,3005,151,73,Medium
34,16,3,Male,2679,167,73,High
44,6,10,Female,3397,184,84,High
29,22,6,Female,3340,179,62,Medium
29,25,9,Male,3223,168,92,Low
29,13,1,Female,3194,168,78,Low
45,11,1,Male,3280,179,79,High
43,18,6,Male,1971,178,94,Low
25,19,2,Male,1713,158,77,Medium
29,25,10,Female,2622,165,79,Medium
30,13,8,Male,1530,167,79,Low
43,11,6,Female,2564,159,96,High
23,11,9,Female,3094,181,69,Medium
21,8,7,Female,1702,179,74,Low
37,9,3,Female,2585,176,65,Low
29,8,6,Female,2708,178,67,Medium
21,11,1,Male,3223,168,74,High
36,14,3,Male,2448,177,92,Medium
41,6,2,Male,2066,182,54,Low
32,5,9,Male,3088,169,68,Low
22,21,3,Male,2312,189,54,Medium
24,27,9,Female,2407,188,72,Low
41,15,6,Male,2863,170,57,Medium
32,8,5,Male,2979,151,67,High
18,26,2,Male,2149,166,69,High
32,29,5,Female,2772,173,98,High
23,7,10,Female,2366,190,92,Low
39,14,2,Female,2442,159,60,Low
25,24,4,Male,1598,155,86,High
20,5,4,Male,3155,165,78,Medium
32,25,9,Female,2506,185,66,Medium
36,9,5,Male,2752,152,95,Medium
21,21,9,Female,2970,160,54,Low
33,14,8,Female,2355,186,67,High
32,14,5,Female,2818,167,76,Low
41,12,1,Female,2692,152,59,Low
19,24,6,Female,2046,169,68,High
19,16,5,Female,2243,186,80,Medium
34,8,3,Male,2766,189,69,Medium
41,30,5,Female,1618,165,88,Medium
30,8,5,Female,3076,183,66,High
34,11,9,Female,2752,156,76,Medium
20,10,5,Female,1961,152,98,High
36,25,4,Male,2958,187,80,High
28,7,8,Male,2660,181,69,High
19,29,6,Female,1703,180,52,High
45,29,8,Male,3291,188,59,Low
44,14,1,Male,1773,161,98,Low
33,26,9,Female,2723,188,80,Medium
29,6,1,Female,1926,156,65,Medium
35,29,8,Female,2343,155,86,Medium
41,19,4,Female,2540,174,91,Medium
38,8,9,Male,2668,171,90,Low
36,29,2,Female,2838,176,97,Low
32,19,9,Male,2198,165,99,High
33,15,6,Female,3084,185,69,Low
23,29,4,Female,1862,157,57,High
18,19,8,Male,2549,164,73,Medium
41,14,2,Female,2180,184,53,High
40,19,8,Female,3098,153,82,Low
18,22,7,Male,2810,157,59,Low
20,20,6,Male,1515,177,76,Medium
25,6,9,Male,3032,160,79,Low
30,12,5,Male,3443,155,74,High
19,10,4,Female,2872,175,95,Low
36,27,3,Male,2909,175,92,High
36,27,3,Male,2174,162,79,Low
45,15,4,Female,1853,177,60,High
40,5,2,Male,2380,187,51,High
37,7,6,Female,2370,159,89,Medium
45,25,8,Male,2298,166,82,Medium
34,26,3,Female,3326,156,57,Medium
41,23,7,Male,2785,157,58,High
18,12,9,Male,2143,189,93,Medium
21,18,5,Male,2094,186,74,High
24,6,8,Male,2916,180,85,Low
18,20,7,Male,1596,179,69,Medium
41,26,2,Male,2943,179,68,Low
23,23,8,Male,1633,156,55,High
20,9,6,Male,2934,159,51,Medium
45,27,4,Male,2889,178,82,High
22,14,8,Male,3145,171,95,Medium
35,9,6,Male,1912,165,98,Medium
43,11,5,Male,1610,174,53,Low
30,29,5,Female,1721,179,68,High
34,24,1,Male,3045,163,62,High
22,7,9,Female,1919,177,61,Low
40,9,8,Male,1585,186,92,High
45,27,5,Female,2263,152,91,Low
25,6,3,Female,2394,165,67,Low
28,25,8,Female,1954,157,52,High
43,15,3,Female,3307,176,76,High
36,6,5,Male,2765,154,100,Low
38,13,2,Male,2969,163,100,Low
34,15,6,Female,2618,181,97,High
30,17,10,Female,2788,182,81,Medium
44,13,8,Female,2651,158,72,High
29,11,3,Female,2548,181,54,High
38,9,9,Male,3062,188,61,Low
45,22,6,Female,3128,185,75,Medium
33,8,4,Female,2407,169,65,Low
45,25,3,Male,2697,153,96,Low
26,5,6,Male,1924,168,53,Low
37,29,1,Male,2417,167,93,Low
35,13,2,Male,3253,180,55,High
41,26,6,Male,1585,186,72,Medium
24,14,2,Female,2968,170,57,High
45,21,8,Male,2709,166,96,High
24,22,9,Female,2453,190,90,Medium
33,20,8,Female,2667,154,80,High
41,25,1,Male,2182,170,81,Low
21,20,5,Female,2327,178,51,High
32,28,8,Female,1661,167,93,High
25,11,2,Female,2141,156,69,Low
38,24,3,Male,2213,169,93,Low
27,29,9,Female,3354,160,94,Low
38,8,3,Female,1751,159,88,Low
33,23,8,Male,2548,174,98,Low
18,28,5,Female,2512,179,62,High
42,7,3,Female,3385,175,65,Low
36,6,5,Male,1700,178,94,Medium
21,26,4,Male,2558,175,75,Medium
25,27,3,Female,3147,177,50,High
44,8,8,Female,2261,173,87,High
33,14,1,Male,3175,168,80,High
40,15,8,Male,1666,177,64,High
44,21,10,Female,2328,167,77,Medium
22,18,5,Male,1700,187,68,High
42,22,10,Male,3370,154,84,Low
20,13,1,Female,3368,179,85,Medium
33,12,4,Female,1556,157,79,Low
31,15,5,Female,2954,169,70,High
40,6,3,Male,2739,152,91,Medium
24,24,3,Male,3398,167,56,Medium
20,29,6,Female,2640,177,97,Low
19,20,3,Male,2484,165,99,Medium
29,22,9,Male,2859,186,65,High
29,11,9,Male,2632,161,56,High
24,11,9,Female,2871,156,93,High
27,8,7,Male,2086,187,79,Low
21,6,10,Male,2521,180,54,Medium
41,17,2,Male,3360,152,75,High
27,8,1,Male,2396,161,70,Low
30,24,1,Female,2110,155,80,Low
30,15,3,Male,3248,171,58,Low
32,22,7,Male,3019,173,86,Medium
44,26,1,Female,2958,187,74,Medium
18,29,3,Male,1573,184,96,High
36,27,3,Male,1718,157,60,Low
22,29,9,Female,2564,152,78,Medium
28,13,5,Female,3468,175,91,Low
26,8,6,Female,2999,150,81,High
30,22,8,Female,1553,183,90,Low
32,10,7,Female,3449,152,87,High
42,29,3,Male,3024,160,69,Low
23,15,9,Male,2266,170,85,Medium
38,11,2,Female,3175,177,59,Low
19,24,10,Female,2965,182,87,Low
28,11,3,Male,1610,177,95,High
24,26,4,Female,3296,169,66,High
33,12,6,Male,3195,187,98,High
44,27,2,Male,3115,184,52,Medium
25,21,3,Male,2361,188,91,Medium
31,19,2,Male,1830,171,55,Medium
45,22,5,Female,2719,163,63,Medium
33,27,2,Female,3332,173,74,Medium
22,10,3,Male,2359,175,85,High
34,25,2,Female,2620,179,74,High
32,11,5,Male,2941,188,59,Low
23,17,4,Female,1801,185,84,High
29,8,2,Male,2026,181,51,Low
20,17,3,Female,3069,180,65,Low
44,14,4,Male,2327,165,95,Low
33,15,4,Female,3369,176,83,Medium
43,13,2,Female,2256,179,82,Medium
41,11,9,Female,2589,167,77,High
20,8,8,Male,3316,157,79,Low
35,10,9,Female,2147,170,77,High
44,21,7,Male,2847,169,65,Low
36,26,5,Male,2732,170,51,Medium
29,10,5,Male,3086,186,65,High
43,15,5,Male,3248,155,55,High
36,10,7,Male,2815,166,87,Medium
26,21,9,Male,3201,189,70,Medium
24,21,9,Female,3049,188,80,High
22,14,4,Male,2830,170,95,High
39,15,9,Female,1592,163,57,Medium
41,28,5,Male,2973,168,73,High
33,24,3,Female,2478,171,89,Low
39,15,7,Female,2245,183,91,Low
24,24,6,Female,2750,165,78,Medium
27,15,8,Female,3443,181,86,High
32,17,2,Male,3116,180,84,High
31,6,1,Male,2019,181,99,Medium
38,18,4,Male,3233,166,98,Low
24,18,4,Male,1525,187,71,Medium
41,11,5,Male,2269,182,94,Medium
42,28,2,Male,1639,165,64,Low
37,20,4,Male,3492,158,82,Low
37,18,2,Male,1984,177,55,Medium
38,14,4,Male,3087,162,57,Medium
31,23,8,Female,1696,168,56,High
34,14,10,Male,2946,189,62,Medium
36,11,9,Female,1673,188,85,Medium
28,24,3,Female,1819,172,98,High
41,29,2,Female,2908,163,51,Medium
33,24,5,Female,3267,179,58,Medium
21,13,4,Female,2298,154,55,High
34,14,9,Male,1678,190,75,High
30,9,10,Male,3493,153,71,Medium
30,16,9,Male,2079,158,97,Low
25,19,3,Female,1597,171,80,Low
30,14,1,Male,3488,157,98,High
42,28,7,Female,2885,156,57,Low
26,19,10,Female,3000,174,97,Low
30,22,5,Female,2298,162,97,Low
33,8,5,Male,2896,160,81,Low
24,14,8,Female,1699,183,85,Low
23,27,2,Female,3070,170,68,Low
30,17,2,Female,1529,156,92,High
21,6,5,Male,2597,173,88,Medium
44,11,6,Female,3007,169,58,High
26,8,9,Male,2746,189,97,High
43,10,7,Male,1902,164,86,Low
37,23,6,Male,2458,161,91,Medium
23,26,5,Female,2112,179,74,Medium
29,25,9,Female,3347,150,51,High
39,15,9,Male,2299,162,53,Medium
38,21,6,Female,3084,189,77,Medium
42,28,5,Male,2296,153,75,Medium
23,11,5,Male,1829,158,54,High
36,12,6,Female,1883,189,54,Medium
24,13,7,Male,2869,151,88,Low
18,13,3,Male,3069,158,98,Medium
44,6,4,Male,3356,182,88,High
32,28,1,Male,1966,184,74,High
38,27,6,Female,2681,182,52,Low
19,6,1,Male,2871,189,96,Medium
24,23,7,Male,3470,182,56,Medium
40,27,7,Female,2003,175,95,Medium
44,18,9,Male,1829,164,82,Low
39,18,5,Male,2986,173,60,High
20,22,8,Male,1721,169,64,Low
20,9,2,Male,3123,183,93,High
30,19,8,Male,2032,165,73,Medium
20,6,2,Male,2674,180,63,Low
37,9,2,Female,1672,188,96,High
41,17,7,Female,3042,190,71,High
43,10,1,Female,1656,183,62,Medium
36,9,5,Female,3201,170,89,High
26,28,10,Female,2952,175,83,Medium
21,29,7,Female,1916,173,58,Medium
40,8,9,Male,2610,175,82,High
35,25,7,Female,1514,181,62,High
26,30,2,Male,1686,167,88,High
40,9,9,Female,1856,161,88,High
35,24,3,Male,1538,168,66,Medium
18,14,5,Female,3054,163,92,High
26,20,6,Female,2042,164,71,High
20,30,10,Female,3198,173,83,High
18,26,3,Female,2020,170,89,High
44,26,8,Female,3162,162,66,High
26,9,9,Female,2671,159,70,Medium
22,21,8,Male,2548,159,79,Low
41,26,9,Female,2154,167,56,Low
19,25,3,Female,3093,167,54,High
36,14,5,Male,1795,157,80,Low
30,29,8,Female,1916,174,69,Low
36,7,3,Female,2059,188,81,Low
39,22,2,Male,2614,171,100,High
24,16,8,Male,2980,189,97,Medium
37,24,5,Male,2661,163,95,High
40,26,3,Female,1927,177,59,High
37,18,8,Male,2172,163,85,High
27,16,2,Male,3492,183,75,High
36,25,2,Male,2859,169,58,Medium
42,24,4,Male,3222,173,88,Medium
37,17,4,Male,2813,182,99,Low
20,16,6,Male,3220,183,51,High
43,6,2,Female,2967,187,71,High
29,20,10,Male,2021,157,96,High
44,23,7,Male,1542,181,85,Medium
42,22,7,Male,3142,184,67,Medium
34,18,2,Male,2073,180,76,Medium
41,12,10,Female,2860,164,96,Low
40,18,3,Female,1644,151,58,Low
45,12,3,Male,2715,171,62,Medium
38,9,8,Female,1843,162,95,Low
21,8,6,Female,2452,174,60,Medium
33,7,2,Male,2013,186,59,Low
24,26,9,Female,1819,171,57,Medium
38,21,9,Male,2748,173,95,High
19,25,9,Female,2349,161,97,Medium
27,20,9,Female,1529,187,82,High
28,27,6,Male,2198,155,61,High
29,28,2,Male,2561,176,84,High
22,26,4,Male,1607,182,64,Low
39,13,6,Male,2887,186,95,Low
36,11,3,Male,2637,154,88,Medium
36,21,5,Female,1946,173,50,High
27,24,4,Male,3405,168,96,Low
36,13,2,Female,1613,182,55,Medium
20,8,9,Male,1634,183,61,High
40,5,8,Female,2013,161,70,Low
28,14,2,Female,2749,166,50,Medium
33,21,6,Female,1505,177,72,Medium
33,6,9,Male,1849,167,97,High
28,19,10,Female,2222,152,69,High
40,9,8,Female,3321,184,55,Low
30,28,6,Female,2526,182,75,Low
41,7,1,Female,3290,185,94,Low
21,27,4,Male,2211,187,69,High
19,19,7,Male,3323,182,75,Low
25,24,10,Female,2867,157,99,Low
41,5,3,Male,2944,153,65,Medium
30,28,7,Male,3450,151,96,Medium
24,15,8,Male,2825,179,87,Medium
20,23,5,Male,1845,184,74,High
38,27,3,Male,1577,160,58,Medium
27,28,6,Male,2600,152,67,Medium
22,27,5,Female,1831,161,80,High
23,9,4,Male,3301,155,54,Medium
33,20,6,Male,1927,165,86,High
41,27,3,Male,3185,172,53,High
25,8,5,Male,2320,159,64,Medium
27,18,8,Male,2061,151,83,Low
30,16,8,Female,1737,168,61,Low
22,17,8,Female,3223,189,77,Low
24,14,3,Female,2753,165,61,High
19,22,10,Female,2927,161,96,Medium
33,29,2,Male,2505,152,94,Low
22,15,2,Male,2823,188,74,High
42,20,7,Female,2176,159,72,Low
26,8,3,Male,3420,178,51,Medium
37,9,6,Male,1761,176,76,Low
43,8,4,Male,2569,184,53,High
27,11,6,Male,2822,185,85,Medium
26,28,5,Female,1594,182,66,High
18,18,7,Female,2141,151,56,Low
37,8,8,Female,2593,181,68,Medium
22,17,1,Male,3431,176,94,Low
22,9,5,Male,1836,188,75,Low
34,23,4,Female,2273,159,51,Low
21,15,7,Female,1777,186,67,Low
31,6,7,Female,1900,160,89,Medium
38,15,2,Male,2311,158,62,High
43,27,5,Female,1698,186,72,Medium
28,19,5,Female,2455,164,73,High
33,20,4,Female,2325,182,78,High
18,27,2,Female,2988,177,79,High
36,22,8,Male,2055,172,63,Medium
40,23,3,Male,3184,156,76,High
43,6,9,Female,2820,161,94,Low
35,17,6,Male,2878,177,51,Medium
37,16,7,Female,2186,158,56,Low
32,23,8,Male,3092,170,67,Low
37,6,6,Male,1587,187,71,High
31,17,4,Female,2051,157,69,Low
23,23,2,Male,1714,171,76,Low
29,26,9,Female,2846,165,88,Medium
41,10,9,Female,3043,159,51,Low
29,16,9,Male,2961,160,90,Low
23,5,1,Male,2881,178,83,High
21,8,2,Male,3071,156,76,High
19,24,3,Female,3454,185,76,Low
20,9,8,Female,2516,155,76,High
22,9,3,Male,1684,169,78,High
40,20,9,Female,3264,176,93,Low
33,18,8,Male,2285,166,90,Medium
24,22,7,Male,2924,171,79,Low
40,24,5,Male,2502,155,50,Low
24,28,2,Male,3265,181,92,High
19,11,3,Female,2094,153,78,High
19,19,2,Male,1597,177,65,Low
25,23,4,Male,2176,183,61,High
37,9,5,Male,2866,171,57,High
28,17,7,Male,2534,170,57,Medium
26,8,6,Male,2595,180,96,Medium
33,11,6,Male,2478,180,99,Medium
38,17,3,Male,2916,162,69,Low
22,10,9,Female,3227,175,98,Medium
38,17,8,Male,3403,169,64,Low
39,16,9,Female,1525,188,87,High
19,10,8,Female,3281,160,96,High
18,24,7,Female,3284,157,88,High
26,13,6,Female,1595,178,87,High
39,26,2,Female,3144,159,72,Low
40,26,3,Male,2051,162,72,Low
39,20,6,Female,3014,189,80,Low
38,10,7,Male,2181,165,74,High
37,29,9,Male,2809,172,75,High
29,10,5,Female,1784,151,95,Medium
22,12,10,Male,2892,163,97,Low
32,16,9,Male,2297,152,86,High
35,26,2,Female,2315,183,61,High
40,10,1,Male,1725,166,98,Medium
39,11,6,Male,3102,161,96,High
34,11,7,Male,2916,153,85,High
30,20,3,Male,3306,190,57,Low
35,8,3,Male,3322,157,90,Medium
35,26,4,Female,2553,177,74,High
27,6,2,Male,2289,182,93,Medium
42,11,5,Female,2207,162,96,Low
42,28,1,Male,3209,177,86,High
19,17,9,Female,2791,176,68,Low
42,27,3,Female,2047,190,98,High
22,14,4,Male,3256,169,65,Medium
31,15,6,Female,2246,188,95,Low
24,29,8,Male,2040,159,56,High
26,5,6,Male,2977,188,58,High
24,28,4,Male,2108,166,79,High
45,10,9,Male,1628,178,58,Medium
38,8,8,Male,2748,177,89,Low
29,15,3,Male,3430,157,96,Low
29,9,7,Male,1923,158,87,Medium
19,17,9,Male,2817,185,96,Medium
28,17,3,Female,1847,187,78,High
24,18,4,Female,3038,187,59,Medium
21,16,8,Male,3227,186,68,Low
30,9,5,Female,2400,175,86,High
19,19,8,Male,2679,189,97,Low
20,7,9,Male,2001,178,61,Low
30,14,2,Female,2267,173,86,Medium
38,30,5,Male,2856,152,60,High
29,26,2,Female,3388,180,63,Low
23,25,3,Female,3045,181,93,Medium
25,16,7,Female,1632,175,79,High
38,11,5,Female,2123,187,94,Low
35,9,10,Female,2071,184,88,Low
43,25,4,Male,1641,161,53,High
23,23,1,Male,2510,162,79,High
44,23,5,Male,1504,182,91,Medium
18,14,10,Male,2592,163,67,Medium
42,9,8,Male,2865,185,100,Medium
27,21,7,Female,1628,183,92,High
26,9,6,Female,3204,164,77,High
20,24,3,Female,2894,157,76,Low
40,19,6,Female,2020,152,65,High
44,15,7,Male,1611,170,61,Medium
20,13,2,Female,3182,165,75,High
23,10,7,Female,3090,160,76,High
28,25,2,Male,1707,163,74,Medium
40,6,7,Male,2958,168,68,Low
35,26,9,Female,1907,173,71,High
30,8,7,Male,1969,181,89,Medium
32,20,8,Male,3498,151,93,High
45,18,2,Male,1578,157,76,High
35,23,9,Female,1963,152,93,Medium
28,28,2,Male,2632,186,55,Medium
22,18,5,Female,2042,189,59,Medium
35,17,9,Female,2776,173,63,Medium
29,17,3,Female,2010,174,56,Low
23,24,2,Male,2571,162,78,Medium
45,25,6,Female,1584,162,65,High
36,9,8,Male,1879,186,59,High
27,28,2,Female,2159,171,95,Low
36,10,6,Female,2277,153,83,High
21,24,3,Male,3443,154,77,Medium
39,17,2,Female,2745,150,72,Medium
22,26,5,Male,2945,186,89,Medium
29,14,5,Female,1767,178,92,High
18,18,5,Female,2535,167,61,High
29,15,7,Male,1849,173,82,Medium
39,29,7,Male,1856,181,54,High
41,12,3,Male,2662,162,56,Low
44,24,6,Male,3103,185,98,High
41,24,6,Female,3193,188,64,High
39,10,7,Male,2330,152,52,Low
28,20,7,Female,3053,166,60,High
29,22,9,Male,1828,176,97,High
43,23,5,Male,2565,163,87,Low
25,21,4,Male,2446,182,60,Low
40,24,6,Female,1970,171,65,High
26,12,8,Female,3187,174,94,High
30,30,4,Male,2007,169,55,Medium
35,10,9,Female,2056,168,80,High
26,13,6,Female,2005,170,93,Medium
34,10,9,Female,3096,173,65,Low
37,6,3,Female,1522,176,66,Low
24,22,5,Male,2263,153,98,High
42,30,3,Female,1939,161,51,High
30,25,4,Female,2198,175,77,High
34,19,6,Male,2610,161,63,Medium
29,7,8,Male,2433,178,81,High
24,27,4,Female,3072,187,87,Low
30,23,3,Female,1929,166,52,Medium
36,17,9,Female,3134,184,53,Medium
41,13,8,Male,3187,180,51,High
23,20,9,Male,3102,181,98,High
27,8,8,Male,1793,186,74,Medium
45,30,10,Male,2853,155,89,High
25,5,4,Male,3103,168,83,High
28,24,10,Female,1973,155,80,High
42,17,2,Female,2863,150,64,Medium
25,20,8,Female,1514,173,91,Low
39,26,1,Male,2376,157,60,Low
45,11,3,Male,1913,178,58,Medium
22,8,2,Female,1957,172,64,High
29,8,10,Male,2583,156,51,Medium
41,6,3,Female,2148,181,59,High
37,27,9,Female,2592,153,61,Low
30,10,8,Male,2952,150,92,Medium
21,28,1,Male,3369,155,50,Low
38,18,4,Male,1712,154,50,Low
19,30,5,Male,2451,188,91,Low
26,14,3,Female,2255,160,61,Medium
25,10,2,Male,1709,153,97,High
41,15,4,Female,1725,169,55,Medium
36,14,5,Male,1582,168,56,Low
22,6,9,Male,3146,154,76,High
26,22,3,Male,3154,187,53,Medium
26,28,8,Male,2796,164,59,Medium
32,18,8,Male,1726,172,94,Low
32,5,9,Female,3407,172,68,Low
40,24,3,Female,1762,182,62,High
33,19,9,Female,3433,183,77,High
22,14,4,Male,2013,173,96,Medium
32,19,10,Male,1847,189,99,Low
43,29,3,Male,1912,170,88,High
